Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
258,mollyim-android,3248,159,3248,274,28/12/2019,09/04/2026,2.34 GB,Enhanced and security-focused fork of Signal.,Kotlin,https://github.com/mollyim/mollyim-android,2.34 GB
259,Gallery,3243,179,3243,234,12/06/2022,08/04/2026,285.28 MB,Browse your memories without any interruptions with this photo and video gallery,Kotlin,https://github.com/FossifyOrg/Gallery,285.28 MB
260,Smart-AutoClicker,3241,552,3241,82,30/08/2020,03/01/2026,223.94 MB,An open-source auto clicker on images for Android,Kotlin,https://github.com/Nain57/Smart-AutoClicker,223.94 MB
261,JsonToKotlinClass,3177,186,3177,55,29/08/2017,03/06/2025,7.84 MB,🚀 Plugin for Android Studio And IntelliJ Idea to generate Kotlin data class code from JSON text ( Json to Kotlin ),Kotlin,https://github.com/wuseal/JsonToKotlinClass,7.84 MB
262,Han1meViewer,3173,307,3173,52,12/08/2022,27/10/2025,1.83 MB,[Deprecated] Thanks for your support!,Kotlin,https://github.com/YenalyLiew/Han1meViewer,1.83 MB
263,mockito-kotlin,3170,206,3170,83,18/01/2016,19/03/2026,875.00 KB,Using Mockito with Kotlin,Kotlin,https://github.com/mockito/mockito-kotlin,875.00 KB
264,orbot-android,3167,443,3167,113,21/05/2014,08/04/2026,1.21 GB,The Github home of Orbot: Tor on Android (Also available on gitlab!),Kotlin,https://github.com/guardianproject/orbot-android,1.21 GB
265,kotlin-lsp,3141,72,3141,100,28/04/2025,09/04/2026,12.22 MB,Kotlin Language Server and plugin for Visual Studio Code,Kotlin,https://github.com/Kotlin/kotlin-lsp,12.22 MB
266,mpv-android,3134,388,3134,162,20/04/2016,22/03/2026,15.00 MB,video player for Android based on libmpv ↦ #mpv-android @ irc.libera.chat,Kotlin,https://github.com/mpv-android/mpv-android,15.00 MB
267,Dhizuku,3128,97,3128,22,10/04/2023,09/04/2026,2.46 MB,A tool that can share DeviceOwner permissions to other application.,Kotlin,https://github.com/iamr0s/Dhizuku,2.46 MB
268,WordPress-Android,3124,1357,3124,780,08/04/2013,09/04/2026,646.00 MB,WordPress for Android,Kotlin,https://github.com/wordpress-mobile/WordPress-Android,646.00 MB
269,connectbot,3123,685,3123,259,06/02/2009,09/04/2026,12.74 MB,ConnectBot is the first SSH client for Android.,Kotlin,https://github.com/connectbot/connectbot,12.74 MB
270,echo,3115,170,3115,34,31/12/2023,30/03/2026,9.15 MB,Just a music player.,Kotlin,https://github.com/brahmkshatriya/echo,9.15 MB
271,Tiktok,3107,794,3107,73,03/06/2020,23/12/2023,92.15 MB,高仿抖音APP,Kotlin,https://github.com/running-libo/Tiktok,92.15 MB
272,ivy-wallet,3085,919,3085,67,03/11/2021,02/04/2026,20.46 MB,"Ivy Wallet is an open-source money manager app for Android, no longer maintained. You can fork the code or download the final version from Google Play.",Kotlin,https://github.com/Ivy-Apps/ivy-wallet,20.46 MB
273,jitsi-videobridge,3073,1028,3073,180,24/04/2013,01/04/2026,228.27 MB,"Jitsi Videobridge is a WebRTC compatible video router or SFU that lets build highly scalable video conferencing infrastructure (i.e., up to hundreds of conferences per server).",Kotlin,https://github.com/jitsi/jitsi-videobridge,228.27 MB
274,voyager,3069,165,3069,194,19/07/2021,22/03/2026,20.85 MB,🛸 A pragmatic navigation library for Compose Multiplatform,Kotlin,https://github.com/adrielcafe/voyager,20.85 MB
275,kotlin-logging,3061,129,3061,22,01/07/2016,16/02/2026,1.08 MB,Lightweight Multiplatform logging framework for Kotlin. A convenient and performant logging facade.,Kotlin,https://github.com/oshai/kotlin-logging,1.08 MB
276,KuiklyUI,3030,232,3030,90,24/04/2025,09/04/2026,73.79 MB,"A Kotlin Multiplatform UI framework from Tencent TDS — high-performance, one codebase for six platforms, with dynamic delivery.",Kotlin,https://github.com/Tencent-TDS/KuiklyUI,73.79 MB
277,vico,3019,185,3019,9,14/02/2021,09/04/2026,14.50 MB,A powerful and extensible multiplatform chart library.,Kotlin,https://github.com/patrykandpatrick/vico,14.50 MB
278,jclasslib,2988,427,2988,9,16/11/2011,09/04/2026,16.99 MB,jclasslib bytecode editor is a tool that visualizes all aspects of compiled Java class files and the contained bytecode.,Kotlin,https://github.com/ingokegel/jclasslib,16.99 MB
279,legado-with-MD3,2983,150,2983,124,28/08/2025,09/04/2026,60.27 MB,使用 Material Design 3 全新设计的阅读 3.0,Kotlin,https://github.com/HapeLee/legado-with-MD3,60.27 MB
280,korge,2978,138,2978,238,26/01/2017,27/03/2026,87.88 MB,A Kotlin Multiplatform Game Engine,Kotlin,https://github.com/korlibs/korge,87.88 MB
281,clikt,2951,129,2951,35,10/04/2018,16/01/2026,22.36 MB,Multiplatform command line interface parsing for Kotlin,Kotlin,https://github.com/ajalt/clikt,22.36 MB
282,RootEncoder,2949,905,2949,227,21/01/2017,09/04/2026,31.12 MB,"RootEncoder for Android (rtmp-rtsp-stream-client-java) is a stream encoder to push video/audio to media servers using protocols RTMP, RTSP, SRT and UDP with all code written in Java/Kotlin",Kotlin,https://github.com/pedroSG94/RootEncoder,31.12 MB
283,Iconify,2919,124,2919,88,27/08/2022,09/04/2026,205.32 MB,"Iconify lets you customize your Android 12+ device easily. Change icons, colors, shapes, and even the notification panel for a personalized look that suits your style.",Kotlin,https://github.com/Mahmud0808/Iconify,205.32 MB
284,etchdroid,2908,206,2908,21,02/09/2018,04/04/2026,16.12 MB,"An application to write OS images to USB drives, on Android, no root required.",Kotlin,https://github.com/etchdroid/etchdroid,16.12 MB
285,Voice,2906,420,2906,96,02/08/2014,09/04/2026,127.39 MB,Minimalistic audiobook player,Kotlin,https://github.com/PaulWoitaschek/Voice,127.39 MB
286,apps-android-wikipedia,2897,799,2897,29,25/10/2013,09/04/2026,410.16 MB, 📱The official Wikipedia app for Android!,Kotlin,https://github.com/wikimedia/apps-android-wikipedia,410.16 MB
287,Kotlin-Coroutines-and-Flow-UseCases-on-Android,2870,479,2870,4,18/03/2020,02/03/2026,2.34 MB,🎓 Learning Kotlin Coroutines and Flows for Android by example. 🚀 Sample implementations for real-world Android use cases. 🛠 Unit tests included!,Kotlin,https://github.com/LukasLechnerDev/Kotlin-Coroutines-and-Flow-UseCases-on-Android,2.34 MB
288,android-upload-service,2858,701,2858,3,24/09/2013,18/01/2025,15.87 MB,"Easily upload files (Multipart/Binary/FTP out of the box) in the background with progress notification. Support for persistent upload requests, customizations and custom plugins.",Kotlin,https://github.com/gotev/android-upload-service,15.87 MB
289,BRV,2856,345,2856,37,05/09/2019,28/02/2026,19.12 MB,"[永久维护] Android 快速构建 RecyclerView, 比 BRVAH 更简单强大",Kotlin,https://github.com/liangjingkanji/BRV,19.12 MB
290,ponymusic,2832,508,2832,11,26/11/2015,31/10/2025,11.19 MB,"An Android online music player like NetEase Cloud Music, based on Media3 and ExoPlayer",Kotlin,https://github.com/wangchenyan/ponymusic,11.19 MB
291,MusicLake,2819,553,2819,8,09/04/2016,10/06/2022,61.26 MB,MediaPlayer、Exoplayer音乐播放器，可播在线音乐，qq音乐，百度音乐，虾米音乐，网易云音乐，YouTuBe,Kotlin,https://github.com/caiyonglong/MusicLake,61.26 MB
292,turbine,2818,129,2818,15,29/07/2020,31/03/2026,2.82 MB,A testing library for kotlinx.coroutines Flow,Kotlin,https://github.com/cashapp/turbine,2.82 MB
293,maps,2809,938,2809,126,07/04/2019,30/03/2026,38.02 MB,A Mapbox react native module for creating custom maps,Kotlin,https://github.com/rnmapbox/maps,38.02 MB
294,orgzly-android,2796,301,2796,516,03/02/2017,29/01/2026,37.44 MB,Outliner for taking notes and managing to-do lists,Kotlin,https://github.com/orgzly/orgzly-android,37.44 MB
295,Decompose,2791,103,2791,3,10/12/2021,26/03/2026,218.37 MB,"Kotlin Multiplatform lifecycle-aware business logic components (aka BLoCs) with routing (navigation) and pluggable UI (Jetpack Compose, SwiftUI, JS React, etc.)",Kotlin,https://github.com/arkivanov/Decompose,218.37 MB
296,bilimiao2,2790,87,2790,164,24/07/2018,28/03/2026,55.59 MB,bilimiao 2.x,Kotlin,https://github.com/10miaomiao/bilimiao2,55.59 MB
297,pocket-casts-android,2783,281,2783,301,15/06/2022,09/04/2026,79.65 MB,Pocket Casts Android 🎧,Kotlin,https://github.com/Automattic/pocket-casts-android,79.65 MB
298,kotlinx-datetime,2782,132,2782,55,17/10/2019,08/04/2026,2.51 MB,KotlinX multiplatform date/time library,Kotlin,https://github.com/Kotlin/kotlinx-datetime,2.51 MB
299,worktool,2768,570,2768,4,23/03/2022,19/01/2026,6.53 MB,一款安全稳定的Android无障碍服务工具，支持控制企微/微信来运行的无人值守群管理企业微信机器人,Kotlin,https://github.com/gallonyin/worktool,6.53 MB
300,http4k,2758,274,2758,48,23/03/2017,07/04/2026,38.67 MB,"The Functional toolkit for Kotlin HTTP applications. http4k provides a simple and uniform way to serve, consume, and test HTTP services.",Kotlin,https://github.com/http4k/http4k,38.67 MB
301,SwitchButton,2758,417,2758,40,23/12/2016,12/01/2024,1.81 MB,"SwitchButton.An beautiful+lightweight+custom-style-easy switch widget for Android,minSdkVersion >= 11",Kotlin,https://github.com/zcweng/SwitchButton,1.81 MB
302,TouchImageView,2756,868,2756,18,18/09/2011,30/03/2026,17.20 MB,Adds touch functionality to Android ImageView.,Kotlin,https://github.com/MikeOrtiz/TouchImageView,17.20 MB
303,Feeder,2751,179,2751,209,28/08/2014,09/04/2026,106.27 MB,Android feed reader app,Kotlin,https://github.com/spacecowboy/Feeder,106.27 MB
304,InstallWithOptions,2747,127,2747,15,14/01/2024,09/04/2026,880.00 KB,Simple-ish app using Shizuku to install APKs on-device with advanced options,Kotlin,https://github.com/zacharee/InstallWithOptions,880.00 KB
305,Twidere-Android,2725,372,2725,333,03/07/2014,05/02/2023,124.39 MB,,Kotlin,https://github.com/TwidereProject/Twidere-Android,124.39 MB
306,Neko,2713,130,2713,104,22/04/2019,09/04/2026,135.32 MB,Unofficial MangaDex Reader for Android 7+,Kotlin,https://github.com/nekomangaorg/Neko,135.32 MB
307,keyguard-app,2710,78,2710,163,23/07/2023,09/04/2026,51.80 MB,"Alternative client for the Bitwarden® platform & KeePass (KDBX), created to provide the best user experience possible.",Kotlin,https://github.com/AChep/keyguard-app,51.80 MB
308,awesome-android-kotlin-apps,2709,381,2709,8,01/07/2020,01/07/2024,16.03 MB,👓 A curated list of awesome android kotlin apps by open-source contributors.,Kotlin,https://github.com/androiddevnotes/awesome-android-kotlin-apps,16.03 MB
309,Android-FilePicker,2708,556,2708,93,31/07/2016,27/08/2023,557.00 KB,Photopicker and document picker for android,Kotlin,https://github.com/DroidNinja/Android-FilePicker,557.00 KB
310,pixel-volte-patch,2705,199,2705,89,05/02/2023,07/02/2026,2.37 MB,Pixel IMS: Rootless replacement for Tensor Pixel VoLTE patch,Kotlin,https://github.com/kyujin-cho/pixel-volte-patch,2.37 MB
311,location-samples,2703,2727,2703,198,14/10/2014,23/08/2023,1.30 MB,Multiple samples showing the best practices in location APIs on Android.,Kotlin,https://github.com/android/location-samples,1.30 MB
312,BCR,2688,155,2688,11,02/05/2022,03/04/2026,6.52 MB,A Basic Call Recorder for rooted Android devices,Kotlin,https://github.com/chenxiaolong/BCR,6.52 MB
313,Kotlin-for-Android-Developers,2668,601,2668,10,07/07/2015,02/10/2020,505.00 KB,Companion App for the book,Kotlin,https://github.com/antoniolg/Kotlin-for-Android-Developers,505.00 KB
314,Android-Password-Store,2659,329,2659,2,10/08/2014,15/10/2024,118.68 MB,Android application compatible with ZX2C4's Pass command line application,Kotlin,https://github.com/android-password-store/Android-Password-Store,118.68 MB
315,mosaic,2642,88,2642,61,03/09/2020,09/04/2026,13.97 MB,Build terminal UI in Kotlin using Jetpack Compose,Kotlin,https://github.com/JakeWharton/mosaic,13.97 MB
316,WheelPicker,2631,546,2631,0,01/12/2015,18/03/2026,11.24 MB,Simple and fantastic wheel view in realistic effect for android.,Kotlin,https://github.com/devaige/WheelPicker,11.24 MB
317,TourGuide,2621,407,2621,82,03/04/2015,20/04/2022,595.00 KB,TourGuide is an Android library that aims to provide an easy way to add pointers with animations over a desired Android View,Kotlin,https://github.com/worker8/TourGuide,595.00 KB
318,kotlin-koans,2609,1399,2609,37,20/03/2014,15/07/2019,6.54 MB,Kotlin workshop,Kotlin,https://github.com/Kotlin/kotlin-koans,6.54 MB
319,JBusDriver,2602,243,2602,64,09/04/2017,31/08/2024,12.10 MB,这是去幼儿园的班车(滑稽,Kotlin,https://github.com/Ccixyj/JBusDriver,12.10 MB
320,divkit,2587,184,2587,11,10/08/2022,09/04/2026,1.11 GB,DivKit is an open source Server-Driven UI (SDUI) framework. SDUI is a an emerging technique that leverage the server to build the user interfaces of their mobile app,Kotlin,https://github.com/divkit/divkit,1.11 GB
321,Splitties,2584,162,2584,53,12/08/2016,29/05/2024,5.58 MB,A collection of hand-crafted extensions for your Kotlin projects.,Kotlin,https://github.com/LouisCAD/Splitties,5.58 MB
322,RoundCornerProgressBar,2583,374,2583,10,01/01/2015,21/07/2025,3.20 MB,[Android] Round Corner Progress Bar Library for Android,Kotlin,https://github.com/akexorcist/RoundCornerProgressBar,3.20 MB
323,Cicerone,2582,209,2582,18,29/09/2016,15/05/2023,5.32 MB,🚦 Cicerone is a lightweight library that makes the navigation in an Android app easy.,Kotlin,https://github.com/terrakok/Cicerone,5.32 MB
324,android,2579,141,2579,131,24/05/2023,02/04/2026,10.54 MB,"A FOSS WireGuard & AmneziaWG Android client with auto-tunneling, lockdown & proxying.",Kotlin,https://github.com/wgtunnel/android,10.54 MB
325,jetpack-compose-awesome,2578,213,2578,17,23/09/2020,12/08/2024,396.00 KB,"📝 A curated list of awesome Jetpack Compose libraries, projects, articles and resources",Kotlin,https://github.com/jetpack-compose/jetpack-compose-awesome,396.00 KB
326,Trail-Sense,2575,147,2575,260,14/10/2019,09/04/2026,246.38 MB,An Android app that uses your phone's sensors to assist with wilderness treks or survival situations.,Kotlin,https://github.com/kylecorry31/Trail-Sense,246.38 MB
327,Tusky,2573,388,2573,562,02/01/2017,23/05/2025,66.64 MB,An Android client for the microblogging server Mastodon,Kotlin,https://github.com/tuskyapp/Tusky,66.64 MB
328,ViewPagerTransforms,2571,484,2571,8,13/05/2014,17/02/2021,1.36 MB,Library containing common animations needed for transforming ViewPager scrolling for Android v13+.,Kotlin,https://github.com/ToxicBakery/ViewPagerTransforms,1.36 MB
329,paparazzi,2555,248,2555,191,18/03/2019,07/04/2026,87.41 MB,Render your Android screens without a physical device or emulator,Kotlin,https://github.com/cashapp/paparazzi,87.41 MB
330,AdvancedAndroid,2553,366,2553,3,19/10/2018,19/06/2023,56.60 MB,Android 进阶,Kotlin,https://github.com/SusionSuc/AdvancedAndroid,56.60 MB
331,Android-MVVM-Architecture,2547,613,2547,20,25/12/2016,09/06/2024,4.32 MB,MVVM + Kotlin + Retrofit2 + Hilt + Coroutines + Kotlin Flow + mockK + Espresso + Junit5,Kotlin,https://github.com/ahmedeltaher/Android-MVVM-Architecture,4.32 MB
332,landscapist,2525,134,2525,5,24/09/2020,02/04/2026,32.96 MB,"🌻 A pluggable, highly optimized Jetpack Compose and Kotlin Multiplatform image loading library that fetches and displays network images, compatible with Glide, Coil, and Fresco.",Kotlin,https://github.com/skydoves/landscapist,32.96 MB
333,Matsuri,2518,240,2518,49,30/11/2021,30/06/2023,2.50 MB,Matsuri (茉莉) / V2Ray / universal proxy toolchain for Android / Fork of SagerNet,Kotlin,https://github.com/MatsuriDayo/Matsuri,2.50 MB
334,davx5-ose,2515,116,2515,64,07/11/2021,09/04/2026,52.39 MB,DAVx⁵ is an open-source CalDAV/CardDAV suite and sync app for Android. You can also access your online files (WebDAV) with it.,Kotlin,https://github.com/bitfireAT/davx5-ose,52.39 MB
335,material-components-android-examples,2506,523,2506,16,01/10/2019,19/09/2023,126.92 MB,Companion example apps and code for MDC-Android.,Kotlin,https://github.com/material-components/material-components-android-examples,126.92 MB
336,MultiSnapRecyclerView,2498,301,2498,6,01/08/2017,19/03/2021,47.58 MB,Android library for multiple snapping of RecyclerView,Kotlin,https://github.com/TakuSemba/MultiSnapRecyclerView,47.58 MB
337,bk-ci,2495,520,2495,824,29/05/2019,08/04/2026,418.37 MB,蓝鲸持续集成平台(蓝盾) ,Kotlin,https://github.com/TencentBlueKing/bk-ci,418.37 MB
338,AppUpdate,2454,353,2454,2,29/01/2018,14/08/2025,39.36 MB,Android App update library.  Android版本更新库，简单、轻量、可随意定制,Kotlin,https://github.com/azhon/AppUpdate,39.36 MB
339,susi_android,2451,1095,2451,82,21/09/2016,11/11/2022,116.22 MB,SUSI.AI Android App https://play.google.com/apps/testing/ai.susi,Kotlin,https://github.com/fossasia/susi_android,116.22 MB
340,jellyfin-android,2441,431,2441,221,21/07/2020,08/04/2026,8.31 MB,Android Client for Jellyfin,Kotlin,https://github.com/jellyfin/jellyfin-android,8.31 MB
341,android-modular-architecture,2441,392,2441,4,19/06/2019,23/08/2021,97.62 MB,"📚  Sample Android Components Architecture on a modular word focused on the scalability, testability and maintainability written in Kotlin, following best practices using Jetpack.",Kotlin,https://github.com/vmadalin/android-modular-architecture,97.62 MB
342,TransformationLayout,2432,193,2432,7,28/02/2020,03/01/2026,37.95 MB,"🌠 Transform between two Views, Activities, and Fragments, or a View to a Fragment with container transform animations for Android.",Kotlin,https://github.com/skydoves/TransformationLayout,37.95 MB
343,Gitnuro,2431,122,2431,94,23/09/2021,05/04/2026,13.26 MB,A FOSS Git multiplatform client for newbies and pros,Kotlin,https://github.com/JetpackDuba/Gitnuro,13.26 MB
344,KaMPKit,2411,208,2411,6,12/12/2019,06/04/2026,6.17 MB,KaMP Kit by Touchlab. A collection of code & tools designed to get your mobile team started quickly w/Kotlin Multiplatform,Kotlin,https://github.com/touchlab/KaMPKit,6.17 MB
345,cwa-app-android,2406,486,2406,6,30/05/2020,01/06/2023,46.54 MB,"Native Android app using the Apple/Google exposure notification API. The CWA development ends on May 31, 2023. You still can warn other users until April 30, 2023. More information:",Kotlin,https://github.com/corona-warn-app/cwa-app-android,46.54 MB
346,FengYunWeather,2406,285,2406,13,30/07/2020,08/05/2025,84.09 MB,风云天气是Android 平台开源天气 App，采用Kotlin、Room、OKHttp3、 协程等框架实现。,Kotlin,https://github.com/wdsqjq/FengYunWeather,84.09 MB
347,AmbientMusicMod,2400,47,2400,10,11/04/2021,07/09/2024,61.14 MB,Port of Now Playing from Pixels to other Android devices,Kotlin,https://github.com/KieronQuinn/AmbientMusicMod,61.14 MB
348,AndroidLiquidGlass,2394,196,2394,30,18/06/2025,23/02/2026,226.22 MB,Compose Multiplatform Liquid Glass effect,Kotlin,https://github.com/Kyant0/AndroidLiquidGlass,226.22 MB
349,ClashForAndroid,2391,5876,2391,3,08/12/2019,03/11/2023,1.52 MB,A rule-based tunnel for Android.,,https://github.com/xuhaoyang/ClashForAndroid,1.52 MB
350,Lightning-Browser,2382,841,2382,350,01/02/2013,09/04/2026,15.39 MB,A lightweight Android browser with modern navigation,Kotlin,https://github.com/anthonycr/Lightning-Browser,15.39 MB
351,sketch,2379,320,2379,10,29/11/2013,07/04/2026,307.16 MB,"Sketch is an image loading library designed for Compose Multiplatform and Android View. It is powerful and rich in functions. In addition to basic functions, it also supports GIF, SVG, video thumbnails, Exif Orientation, etc.",Kotlin,https://github.com/panpf/sketch,307.16 MB
352,ScreenStream,2375,452,2375,21,18/07/2016,07/04/2026,133.70 MB,ScreenStream Android App,Kotlin,https://github.com/dkrivoruchko/ScreenStream,133.70 MB
353,RichPath,2340,260,2340,29,07/07/2017,08/10/2021,2.90 MB,💪 Rich Android Path. 🤡 Draw as you want. 🎉 Animate much as you can.,Kotlin,https://github.com/tarek360/RichPath,2.90 MB
354,gradle-recipes,2336,255,2336,6,27/04/2020,09/04/2026,1.71 MB,Ready-to-use recipes for common build customizations that showcase the Android Gradle plugin's public APIs and DSL.,Kotlin,https://github.com/android/gradle-recipes,1.71 MB
355,quran_android,2327,966,2327,372,22/01/2010,09/04/2026,18.88 MB,a quran reading application for android,Kotlin,https://github.com/quran/quran_android,18.88 MB
356,Foodium,2323,426,2323,4,16/03/2020,20/03/2026,18.91 MB," 🍲Foodium is a sample food blog Android application 📱 built to demonstrate the use of Modern Android development tools - (Kotlin, Coroutines, Flow, Dagger 2/Hilt, Architecture Components, MVVM, Room, Retrofit, Moshi, Material Components).",Kotlin,https://github.com/PatilShreyas/Foodium,18.91 MB
357,ktorm,2321,161,2321,104,30/11/2018,04/04/2026,98.29 MB,A lightweight ORM framework for Kotlin with strong-typed SQL DSL and sequence APIs.,Kotlin,https://github.com/kotlin-orm/ktorm,98.29 MB
358,Android-SwitchIcon,2315,219,2315,0,08/01/2017,16/04/2024,536.00 KB,Google launcher-style implementation of switch (enable/disable) icon,Kotlin,https://github.com/zagum/Android-SwitchIcon,536.00 KB
359,FinestWebView-Android,2307,534,2307,131,05/04/2013,06/02/2023,62.71 MB,Beautiful and customizable Android Activity that shows web pages within an app.,Kotlin,https://github.com/TheFinestArtist/FinestWebView-Android,62.71 MB
360,imageviewer,2302,314,2302,0,18/01/2017,13/06/2025,27.08 MB,A simple and customizable Android full-screen image viewer 一个简单且可自定义的Android全屏图像浏览器,Kotlin,https://github.com/iielse/imageviewer,27.08 MB
361,ReVancedXposed,2291,93,2291,17,16/06/2024,19/03/2026,12.60 MB,"ReVanced LSPosed module. YouTube & YT Music Remove ads, Background playback",Kotlin,https://github.com/chsbuffer/ReVancedXposed,12.60 MB
362,AirGuard,2291,135,2291,22,12/07/2021,07/04/2026,35.11 MB,Protect yourself from being tracked 🌍 by AirTags 🏷 and Find My accessories 📍,Kotlin,https://github.com/seemoo-lab/AirGuard,35.11 MB
363,Showkase,2291,117,2291,66,22/04/2020,27/03/2026,119.20 MB,"🔦 Showkase is an annotation-processor based Android library that helps you organize, discover, search and visualize Jetpack Compose UI elements",Kotlin,https://github.com/airbnb/Showkase,119.20 MB
364,LADB,2283,570,2283,51,12/12/2020,08/07/2025,29.17 MB,A local ADB shell for Android!,Kotlin,https://github.com/tytydraco/LADB,29.17 MB
365,twine,2282,120,2282,13,26/04/2023,09/04/2026,60.29 MB,Twine: A multiplatform RSS reader built using Kotlin and Compose,Kotlin,https://github.com/msasikanth/twine,60.29 MB
366,PrivacySentry,2272,299,2272,17,15/11/2021,30/12/2025,2.93 MB,Android隐私合规整改检测工具，注解+Asm修改字节码的检测方案,Kotlin,https://github.com/allenymt/PrivacySentry,2.93 MB
367,openScale,2271,400,2271,4,13/12/2014,09/04/2026,150.92 MB,"Open-source weight and body metrics tracker, with support for Bluetooth scales",Kotlin,https://github.com/oliexdev/openScale,150.92 MB
368,AuroraStore,2261,100,2261,25,24/03/2021,08/04/2026,31.63 MB,,Kotlin,https://github.com/whyorean/AuroraStore,31.63 MB
369,coolweatherjetpack,2256,449,2256,8,27/02/2019,05/09/2023,1.38 MB,酷欧天气的Jetpack版本实现，采用了MVVM架构。,Kotlin,https://github.com/guolindev/coolweatherjetpack,1.38 MB
370,kmp-production-sample,2253,252,2253,9,14/09/2020,02/03/2026,15.54 MB,"This is an open-source, mobile, cross-platform application built with Kotlin Multiplatform Mobile. It's a simple RSS reader, and you can download it from the App Store and Google Play. It's been designed to demonstrate how KMM can be used in real production projects.",Kotlin,https://github.com/Kotlin/kmp-production-sample,15.54 MB
371,KeyMapper,2242,241,2242,192,16/07/2018,27/02/2026,31.98 MB,An Android app to remap the buttons on your devices,Kotlin,https://github.com/keymapperorg/KeyMapper,31.98 MB
372,gpstest,2224,414,2224,109,22/08/2012,07/04/2026,23.12 MB,The #1 open-source Android GNSS/GPS test program,Kotlin,https://github.com/barbeau/gpstest,23.12 MB
373,spek,2223,179,2223,103,05/11/2012,26/05/2024,15.77 MB,A specification framework for Kotlin,Kotlin,https://github.com/spekframework/spek,15.77 MB
374,AndroidStudy,2221,484,2221,5,16/12/2016,10/08/2025,18.47 MB,🔥 Android学习知识点总结 Jetpack、MVVM、MVI、Kotlin、ViewPager2、JUC多线程等，欢迎star！,Kotlin,https://github.com/crazyqiang/AndroidStudy,18.47 MB
375,search,2216,374,2216,0,28/09/2015,22/12/2022,266.00 KB,"Material You Search component for Android, SearchView",Kotlin,https://github.com/lapism/search,266.00 KB
376,kotterknife,2212,193,2212,17,20/10/2014,12/09/2019,614.00 KB,"View ""injection"" library for Android.",Kotlin,https://github.com/JakeWharton/kotterknife,614.00 KB
377,react-native-blurhash,2207,85,2207,37,08/06/2020,19/03/2026,5.43 MB,🖼️ A library to show colorful blurry placeholders while your content loads.,Kotlin,https://github.com/mrousavy/react-native-blurhash,5.43 MB
378,multiplatform-settings,2201,79,2201,34,09/05/2018,07/09/2025,1.32 MB,A Kotlin Multiplatform library for saving simple key-value data,Kotlin,https://github.com/russhwolf/multiplatform-settings,1.32 MB
379,Gallery,2195,135,2195,157,15/03/2023,22/03/2026,250.22 MB,Media Gallery app for Android made with Jetpack Compose,Kotlin,https://github.com/IacobIonut01/Gallery,250.22 MB
380,haze,2188,69,2188,3,26/10/2023,30/03/2026,2.47 GB,Background blurring for Compose Multiplatform / Jetpack Compose,Kotlin,https://github.com/chrisbanes/haze,2.47 GB
381,molecule,2175,106,2175,29,09/06/2021,09/04/2026,4.03 MB,Build a StateFlow stream using Jetpack Compose,Kotlin,https://github.com/cashapp/molecule,4.03 MB
382,diffuse,2174,120,2174,23,28/12/2015,01/04/2026,4.75 MB,"Diffuse is a tool for diffing APKs, AABs, AARs, and JARs",Kotlin,https://github.com/JakeWharton/diffuse,4.75 MB
383,blocker,2170,95,2170,42,26/12/2017,09/04/2026,117.29 MB,Utilize an integrated firewall to manage application components.,Kotlin,https://github.com/lihenggui/blocker,117.29 MB
384,ExoMedia,2170,377,2170,21,14/03/2015,20/08/2025,3.18 MB,An Android ExoPlayer wrapper to simplify Audio and Video implementations,Kotlin,https://github.com/brianwernick/ExoMedia,3.18 MB
385,kobweb,2169,92,2169,120,24/07/2021,09/04/2026,7.52 MB,"A modern framework for full stack web apps in Kotlin, built upon Compose HTML",Kotlin,https://github.com/varabyte/kobweb,7.52 MB
386,BiliPai,2161,83,2161,132,28/11/2025,09/04/2026,192.08 MB,原生、纯净、可扩展 —— 重新定义你的 B 站体验,Kotlin,https://github.com/jay3-yy/BiliPai,192.08 MB
387,ShizuTools,2156,57,2156,22,23/10/2023,02/05/2025,206.44 MB,Contains many tools to control android system via shizuku.,Kotlin,https://github.com/legendsayantan/ShizuTools,206.44 MB
388,LiquidBounce,2150,637,2150,306,31/12/2019,08/04/2026,91.78 MB,A free Minecraft hacked client (utility mod) for Fabric,Kotlin,https://github.com/CCBlueX/LiquidBounce,91.78 MB
389,adb-idea,2149,265,2149,88,18/01/2014,23/12/2025,1.23 MB,A plugin for Android Studio and Intellij IDEA that speeds up your day to day android development.,Kotlin,https://github.com/pbreault/adb-idea,1.23 MB
390,Weekly-Challenge-2022-Kotlin,2142,1037,2142,831,21/12/2021,19/08/2024,200.00 KB,Ejercicios de código semanales en 2022 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,Kotlin,https://github.com/mouredev/Weekly-Challenge-2022-Kotlin,200.00 KB
391,FGA,2141,328,2141,228,06/03/2020,08/04/2026,50.74 MB,Auto-battle app for F/GO Android,Kotlin,https://github.com/Fate-Grand-Automata/FGA,50.74 MB
392,jingmo,2142,198,2142,0,24/08/2023,13/01/2026,114.16 MB,『京墨』开源的中华文化阅读 APP，诗（词）文（名句）、汉字、成语、词语、歇后语、绕口令、传统节日、传统色、节气、人物等。,Kotlin,https://github.com/hefengbao/jingmo,114.16 MB
393,skiko,2128,173,2128,26,27/07/2020,09/04/2026,36.00 MB,Kotlin Multiplatform bindings to Skia,Kotlin,https://github.com/JetBrains/skiko,36.00 MB
