Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
222,focalboard,26155,2541,26155,779,06/10/2020,11/05/2026,57.83 MB,"Focalboard is an open source, self-hosted alternative to Trello, Notion, and Asana.",TypeScript,https://github.com/mattermost-community/focalboard,57.83 MB
223,OI-wiki,25994,4644,25994,136,11/07/2018,14/05/2026,100.10 MB,:star2: Wiki of OI / ICPC for everyone. （某大型游戏线上攻略，内含炫酷算术魔法）,TypeScript,https://github.com/OI-wiki/OI-wiki,100.10 MB
224,sst,25974,2087,25974,238,04/08/2020,12/05/2026,165.97 MB,Build full-stack apps on your own infrastructure.,TypeScript,https://github.com/anomalyco/sst,165.97 MB
225,project-nomad,25948,2564,25948,86,24/06/2025,14/05/2026,12.77 MB,"Project N.O.M.A.D, is a self-contained, offline survival computer packed with critical tools, knowledge, and AI to keep you informed and empowered—anytime, anywhere.",TypeScript,https://github.com/Crosstalk-Solutions/project-nomad,12.77 MB
226,platform,25917,1901,25917,804,02/08/2021,14/05/2026,307.86 MB,"Huly — All-in-One Project Management Platform (alternative to Linear, Jira, Slack, Notion, Motion)",TypeScript,https://github.com/hcengineering/platform,307.86 MB
227,grapesjs,25829,4614,25829,37,22/01/2016,28/04/2026,112.27 MB,Free and Open source Web Builder Framework. Next generation tool for building templates without coding,TypeScript,https://github.com/GrapesJS/grapesjs,112.27 MB
228,onlook,25776,1983,25776,359,25/06/2024,27/03/2026,78.46 MB,"The Cursor for Designers • An Open-Source AI-First Design tool • Visually build, style, and edit your React App with AI",TypeScript,https://github.com/onlook-dev/onlook,78.46 MB
229,voicebox,25727,3114,25727,377,25/01/2026,26/04/2026,105.21 MB,"The open-source AI voice studio. Clone, dictate, create.",TypeScript,https://github.com/jamiepine/voicebox,105.21 MB
230,ngx-admin,25725,7926,25725,486,25/05/2016,25/09/2024,67.39 MB,Customizable admin dashboard template based on Angular 10+,TypeScript,https://github.com/akveo/ngx-admin,67.39 MB
231,wg-easy,25699,2440,25699,35,22/05/2021,13/05/2026,8.15 MB,The easiest way to run WireGuard VPN + Web-based Admin UI.,TypeScript,https://github.com/wg-easy/wg-easy,8.15 MB
232,redoc,25690,2388,25690,437,30/10/2015,12/05/2026,60.60 MB,📘  OpenAPI/Swagger-generated API Reference Documentation,TypeScript,https://github.com/Redocly/redoc,60.60 MB
233,dexter,25664,3142,25664,96,14/10/2025,12/05/2026,1.52 MB,An autonomous agent for deep financial research,TypeScript,https://github.com/virattt/dexter,1.52 MB
234,driver.js,25638,1167,25638,118,11/03/2018,27/02/2026,2.43 MB,"A lightweight, dependency-free JavaScript library for guiding user focus across the page.",TypeScript,https://github.com/nilbuild/driver.js,2.43 MB
235,NativeScript,25504,1729,25504,838,01/03/2015,13/05/2026,182.75 MB,"⚡ Write Native with TypeScript ✨ Best of all worlds (TypeScript, Swift, Objective C, Kotlin, Java, Dart). Use what you love ❤️ Angular, React, Solid, Svelte, Vue with: iOS (UIKit, SwiftUI), Android (View, Jetpack Compose), Flutter and you name it compatible.",TypeScript,https://github.com/NativeScript/NativeScript,182.75 MB
236,Babylon.js,25501,3641,25501,25,27/06/2013,14/05/2026,1.37 GB,"Babylon.js is a powerful, beautiful, simple, and open game and rendering engine packed into a friendly JavaScript framework.",TypeScript,https://github.com/BabylonJS/Babylon.js,1.37 GB
237,homebridge,25329,2009,25329,14,01/12/2014,14/05/2026,4.56 MB,HomeKit support for the impatient.,TypeScript,https://github.com/homebridge/homebridge,4.56 MB
238,squoosh,25205,1917,25205,243,07/03/2018,17/03/2026,143.10 MB,"Make images smaller using best-in-class codecs, right in the browser.",TypeScript,https://github.com/GoogleChromeLabs/squoosh,143.10 MB
239,autocomplete,25179,5473,25179,195,29/09/2020,05/05/2025,37.95 MB,IDE-style autocomplete for your existing terminal & shell,TypeScript,https://github.com/withfig/autocomplete,37.95 MB
240,AionUi,25166,2297,25166,519,07/08/2025,14/05/2026,598.92 MB,"Free, local, open-source 24/7 Cowork app for OpenClaw, Hermes Agent, Claude Code, Codex, OpenCode, Gemini CLI and 20+ more CLI | Customize your assistants | Star if you like it!",TypeScript,https://github.com/iOfficeAI/AionUi,598.92 MB
241,coc.nvim,25147,959,25147,44,01/05/2018,14/05/2026,78.52 MB,"Nodejs extension host for vim & neovim, load extensions like VSCode and host language servers.",TypeScript,https://github.com/neoclide/coc.nvim,78.52 MB
242,karakeep,25135,1176,25135,610,06/02/2024,13/05/2026,81.82 MB,"A self-hostable bookmark-everything app (links, notes and images) with AI-based automatic tagging and full text search",TypeScript,https://github.com/karakeep-app/karakeep,81.82 MB
243,components,25025,6838,25025,1987,04/01/2016,14/05/2026,150.95 MB,Component infrastructure and Material Design components for Angular,TypeScript,https://github.com/angular/components,150.95 MB
244,responsively-app,24926,1381,24926,303,10/08/2019,28/03/2026,98.99 MB,A modified web browser that helps in responsive web development. A web developer's must have dev-tool.,TypeScript,https://github.com/responsively-org/responsively-app,98.99 MB
245,nextai-translator,24895,1842,24895,514,04/03/2023,14/05/2026,23.22 MB,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,TypeScript,https://github.com/nextai-translator/nextai-translator,23.22 MB
246,qmd,24860,1561,24860,347,08/12/2025,09/05/2026,6.51 MB,"mini cli search engine for your docs, knowledge bases, meeting notes, whatever. Tracking current sota approaches while being all local",TypeScript,https://github.com/tobi/qmd,6.51 MB
247,repomix,24794,1247,24794,161,13/07/2024,11/05/2026,23.37 MB,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more.",TypeScript,https://github.com/yamadashy/repomix,23.37 MB
248,devtools-v6,24733,4141,24733,515,29/09/2014,11/09/2024,14.37 MB,⚙️ Browser devtools extension for debugging Vue.js applications.,TypeScript,https://github.com/vuejs/devtools-v6,14.37 MB
249,MusicFree,24728,1740,24728,261,22/08/2022,06/01/2026,22.51 MB,插件化、定制化、无广告的免费音乐播放器,TypeScript,https://github.com/maotoumao/MusicFree,22.51 MB
250,react-navigation,24448,5120,24448,902,26/01/2017,14/05/2026,114.77 MB,Routing and navigation for React Native and Web apps,TypeScript,https://github.com/react-navigation/react-navigation,114.77 MB
251,qwen-code,24392,2374,24392,797,26/06/2025,15/05/2026,107.23 MB,An open-source AI agent that lives in your terminal.,TypeScript,https://github.com/QwenLM/qwen-code,107.23 MB
252,vant,24295,9431,24295,205,19/04/2017,14/05/2026,121.95 MB,"A lightweight, customizable Vue UI library for mobile web apps.",TypeScript,https://github.com/youzan/vant,121.95 MB
253,toon,24263,1077,24263,19,22/10/2025,08/05/2026,1.92 MB,"🎒 Token-Oriented Object Notation (TOON) – Compact, human-readable, schema-aware JSON for LLM prompts. Spec, benchmarks, TypeScript SDK.",TypeScript,https://github.com/toon-format/toon,1.92 MB
254,electron-react-boilerplate,24247,4004,24247,191,18/05/2015,29/04/2026,17.09 MB,A Foundation for Scalable Cross-Platform Apps,TypeScript,https://github.com/electron-react-boilerplate/electron-react-boilerplate,17.09 MB
255,github-profile-readme-generator,24232,8344,24232,413,15/07/2020,28/10/2025,18.14 MB,"🚀 Generate GitHub profile README easily with the latest add-ons like visitors count, GitHub stats, etc using minimal UI.",TypeScript,https://github.com/rahuldkjain/github-profile-readme-generator,18.14 MB
256,ai,24227,4394,24227,1598,23/05/2023,14/05/2026,208.59 MB,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents ",TypeScript,https://github.com/vercel/ai,208.59 MB
257,windows95,24132,1353,24132,143,23/08/2018,09/05/2026,6.08 MB,"💩🚀 Windows 95 in Electron. Runs on macOS, Linux, and Windows.",TypeScript,https://github.com/felixrieseberg/windows95,6.08 MB
258,Roo-Code,24065,3244,24065,1041,31/10/2024,14/05/2026,359.85 MB,Roo Code gives you a whole dev team of AI agents in your code editor.,TypeScript,https://github.com/RooCodeInc/Roo-Code,359.85 MB
259,mastra,23894,2074,23894,383,06/08/2024,15/05/2026,1.20 GB,"From the team behind Gatsby, Mastra is a framework for building AI-powered applications and agents with a modern TypeScript stack.",TypeScript,https://github.com/mastra-ai/mastra,1.20 GB
260,yup,23679,938,23679,239,22/09/2014,12/05/2026,4.41 MB,Dead simple Object schema validation,TypeScript,https://github.com/jquense/yup,4.41 MB
261,clash-party,23667,1870,23667,251,02/08/2024,13/05/2026,16.95 MB,:electron: Another Mihomo GUI. ,TypeScript,https://github.com/mihomo-party-org/clash-party,16.95 MB
262,docz,23605,1411,23605,110,17/03/2018,21/11/2025,9.82 MB,✍ It has never been so easy to document your things!,TypeScript,https://github.com/pedronauck/docz,9.82 MB
263,react-starter-kit,23576,4217,23576,9,16/04/2014,02/03/2026,28.47 MB,"Modern React starter kit with Bun, TypeScript, Tailwind CSS, tRPC, Stripe, and Cloudflare Workers. Production-ready monorepo for building fast web apps.",TypeScript,https://github.com/kriasoft/react-starter-kit,28.47 MB
264,dub,23542,2991,23542,126,27/08/2022,15/05/2026,82.43 MB,"The modern link attribution platform. Loved by world-class marketing teams like Framer, Perplexity, Superhuman, Twilio, Buffer and more.",TypeScript,https://github.com/dubinc/dub,82.43 MB
265,react-redux,23487,3329,23487,38,11/07/2015,14/05/2026,11.71 MB,Official React bindings for Redux,TypeScript,https://github.com/reduxjs/react-redux,11.71 MB
266,intro.js,23475,2561,23475,75,10/03/2013,04/01/2026,52.23 MB,"Lightweight, user-friendly onboarding tour library",TypeScript,https://github.com/usablica/intro.js,52.23 MB
267,open-notebook,23420,2738,23420,151,21/10/2024,14/05/2026,10.51 MB,An Open Source implementation of Notebook LM with more flexibility and features,TypeScript,https://github.com/lfnovo/open-notebook,10.51 MB
268,lexical,23400,2157,23400,474,03/12/2020,14/05/2026,133.24 MB,"Lexical is an extensible text editor framework that provides excellent reliability, accessibility and performance.",TypeScript,https://github.com/facebook/lexical,133.24 MB
269,github1s,23306,907,23306,67,16/06/2019,09/05/2026,18.43 MB,One second to read GitHub code with VS Code.,TypeScript,https://github.com/conwnet/github1s,18.43 MB
270,crawlee,23274,1366,23274,179,26/08/2016,14/05/2026,156.34 MB,"Crawlee—A web scraping and browser automation library for Node.js to build reliable crawlers. In JavaScript and TypeScript. Extract data for AI, LLMs, RAG, or GPTs. Download HTML, PDF, JPG, PNG, and other files from websites. Works with Puppeteer, Playwright, Cheerio, JSDOM, and raw HTTP. Both headful and headless mode. With proxy rotation.",TypeScript,https://github.com/apify/crawlee,156.34 MB
271,rxdb,23199,1167,23199,18,02/12/2016,14/05/2026,549.03 MB,"A fast, local first, reactive Database for JavaScript Applications https://rxdb.info/",TypeScript,https://github.com/pubkey/rxdb,549.03 MB
272,dockge,23185,745,23185,145,23/10/2023,25/04/2026,1.24 MB,"A fancy, easy-to-use and reactive self-hosted docker compose.yaml stack-oriented manager",TypeScript,https://github.com/louislam/dockge,1.24 MB
273,beekeeper-studio,22777,1519,22777,1070,23/07/2019,14/05/2026,115.52 MB,"Modern and easy to use SQL client for MySQL, Postgres, SQLite, SQL Server, and more. Linux, MacOS, and Windows.",TypeScript,https://github.com/beekeeper-studio/beekeeper-studio,115.52 MB
274,wechaty,22767,2809,22767,200,01/05/2016,21/12/2025,8.82 MB,Conversational RPA SDK for Chatbot Makers. Join our Discord: https://discord.gg/7q8NBZbQzt,TypeScript,https://github.com/wechaty/wechaty,8.82 MB
275,stagehand,22657,1518,22657,212,24/03/2024,14/05/2026,87.49 MB,The SDK For Browser Agents,TypeScript,https://github.com/browserbase/stagehand,87.49 MB
276,react-bootstrap,22623,3592,22623,210,27/12/2013,14/05/2026,32.92 MB,Bootstrap components built with React,TypeScript,https://github.com/react-bootstrap/react-bootstrap,32.92 MB
277,lucide,22584,1365,22584,544,08/06/2020,15/05/2026,18.33 MB,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,TypeScript,https://github.com/lucide-icons/lucide,18.33 MB
278,supermemory,22569,2059,22569,11,27/02/2024,14/05/2026,166.40 MB,"Memory engine and app that is extremely fast, scalable. The Memory API for the AI era.",TypeScript,https://github.com/supermemoryai/supermemory,166.40 MB
279,ember.js,22565,4190,22565,379,25/05/2011,14/05/2026,108.81 MB,Ember.js - A JavaScript framework for creating ambitious web applications,TypeScript,https://github.com/emberjs/ember.js,108.81 MB
280,generator-jhipster,22407,4177,22407,127,21/10/2013,15/05/2026,186.22 MB,"JHipster is a development platform to quickly generate, develop, & deploy modern web applications & microservice architectures.",TypeScript,https://github.com/jhipster/generator-jhipster,186.22 MB
281,nocobase,22390,2600,22390,317,24/10/2020,14/05/2026,295.99 MB,"NocoBase is an open-source AI + no-code platform for building business systems fast. Instead of generating everything from scratch, AI works on top of production-proven infrastructure and a WYSIWYG no-code interface, so you get both speed and reliability.",TypeScript,https://github.com/nocobase/nocobase,295.99 MB
282,openui,22308,2062,22308,84,17/03/2024,11/02/2026,25.80 MB,"OpenUI let's you describe UI using your imagination, then see it rendered live.",TypeScript,https://github.com/wandb/openui,25.80 MB
283,sweetalert,22302,2765,22302,199,30/09/2014,15/04/2023,5.35 MB,"A beautiful replacement for JavaScript's ""alert""",TypeScript,https://github.com/t4t5/sweetalert,5.35 MB
284,react-grid-layout,22245,2708,22245,88,27/12/2014,15/04/2026,17.19 MB,"A draggable and resizable grid layout with responsive breakpoints, for React.",TypeScript,https://github.com/react-grid-layout/react-grid-layout,17.19 MB
285,gpt-crawler,22243,2376,22243,110,14/11/2023,07/07/2025,884.00 KB,Crawl a site to generate knowledge files to create your own custom GPT from a URL,TypeScript,https://github.com/BuilderIO/gpt-crawler,884.00 KB
286,vueuse,22229,2892,22229,353,14/12/2019,14/05/2026,16.49 MB,Collection of essential Vue Composition Utilities for Vue 3,TypeScript,https://github.com/vueuse/vueuse,16.49 MB
287,activepieces,22190,3654,22190,498,03/12/2022,14/05/2026,513.34 MB,AI Agents & MCPs & AI Workflow Automation • (~400 MCP servers for AI agents) • AI Automation / AI Agent with MCPs • AI Workflows & AI Agents • MCPs for AI Agents,TypeScript,https://github.com/activepieces/activepieces,513.34 MB
288,chartdb,22178,1393,22178,152,05/08/2024,15/04/2026,67.04 MB,Database diagrams editor that allows you to visualize and design your DB with a single query.,TypeScript,https://github.com/chartdb/chartdb,67.04 MB
289,clash-verge,22037,3165,22037,234,04/12/2021,03/11/2023,9.70 MB,"A Clash GUI based on tauri. Supports Windows, macOS and Linux.",TypeScript,https://github.com/zzzgydi/clash-verge,9.70 MB
290,qwik,22008,1382,22008,128,19/05/2021,14/05/2026,72.24 MB,"Instant-loading web apps, without effort",TypeScript,https://github.com/QwikDev/qwik,72.24 MB
291,darkreader,22000,2703,22000,1430,15/11/2014,14/05/2026,36.24 MB,Dark Reader Chrome and Firefox extension,TypeScript,https://github.com/darkreader/darkreader,36.24 MB
292,qwerty-learner,21973,2457,21973,278,21/01/2021,09/03/2026,192.87 MB,为键盘工作者设计的单词记忆与英语肌肉记忆锻炼软件 / Words learning and English muscle memory training software designed for keyboard workers,TypeScript,https://github.com/RealKai42/qwerty-learner,192.87 MB
293,opcode,21846,1693,21846,333,19/06/2025,16/10/2025,2.51 MB,"A powerful GUI app and Toolkit for Claude Code - Create custom agents, manage interactive Claude Code sessions, run secure background agents, and more.",TypeScript,https://github.com/winfunc/opcode,2.51 MB
294,blueprint,21735,2291,21735,950,25/10/2016,14/05/2026,392.66 MB,A React-based UI toolkit for the web,TypeScript,https://github.com/palantir/blueprint,392.66 MB
295,react-dnd,21637,2000,21637,474,19/10/2014,06/07/2025,574.25 MB,Drag and Drop for React,TypeScript,https://github.com/react-dnd/react-dnd,574.25 MB
296,lit,21564,1070,21564,699,29/06/2017,14/05/2026,60.75 MB,"Lit is a simple library for building fast, lightweight web components.",TypeScript,https://github.com/lit/lit,60.75 MB
297,Inquirer.js,21537,1356,21537,20,17/05/2013,14/05/2026,4.57 GB,A collection of common interactive command line user interfaces.,TypeScript,https://github.com/SBoudrias/Inquirer.js,4.57 GB
298,appium,21530,6277,21530,80,09/01/2013,15/05/2026,241.01 MB,"Cross-platform automation framework for all kinds of apps, built on top of the W3C WebDriver protocol",TypeScript,https://github.com/appium/appium,241.01 MB
299,renovate,21522,3058,21522,1113,17/12/2016,14/05/2026,146.10 MB,Home of the Renovate CLI: Cross-platform Dependency Automation by Mend.io,TypeScript,https://github.com/renovatebot/renovate,146.10 MB
300,typescript-book,21514,2605,21514,150,21/03/2015,29/06/2024,8.51 MB,:books: The definitive guide to TypeScript and possibly the best TypeScript book :book:. Free and Open Source 🌹,TypeScript,https://github.com/basarat/typescript-book,8.51 MB
301,theia,21511,2823,21511,1484,24/02/2017,14/05/2026,201.41 MB,Eclipse Theia is a cloud & desktop IDE framework implemented in TypeScript.,TypeScript,https://github.com/eclipse-theia/theia,201.41 MB
302,desktop,21468,10298,21468,1006,11/05/2016,13/05/2026,108.53 MB,Focus on what matters instead of fighting with Git.,TypeScript,https://github.com/desktop/desktop,108.53 MB
303,Archon,21450,3266,21450,270,07/02/2025,14/05/2026,17.27 MB,The first open-source harness builder for AI coding. Make AI coding deterministic and repeatable.,TypeScript,https://github.com/coleam00/Archon,17.27 MB
304,personal-security-checklist,21407,1445,21407,58,02/03/2018,28/02/2026,89.83 MB,🔒 A compiled checklist of 300+ tips for protecting digital security and privacy in 2026,TypeScript,https://github.com/lissy93/personal-security-checklist,89.83 MB
305,agents.md,21351,1562,21351,137,19/08/2025,12/03/2026,1.87 MB,"AGENTS.md — a simple, open format for guiding coding agents",TypeScript,https://github.com/agentsmd/agents.md,1.87 MB
306,react-scan,21270,364,21270,60,02/09/2024,02/05/2026,44.08 MB,Scan and fix React performance issues,TypeScript,https://github.com/aidenybai/react-scan,44.08 MB
307,promptfoo,21257,1844,21257,267,28/04/2023,14/05/2026,592.11 MB,"Test your prompts, agents, and RAGs. Red teaming/pentesting/vulnerability scanning for AI. Compare performance of GPT, Claude, Gemini, Llama, and more. Simple declarative configs with command line and CI/CD integration.  Used by OpenAI and Anthropic.",TypeScript,https://github.com/promptfoo/promptfoo,592.11 MB
308,teable,21236,1260,21236,185,01/11/2022,14/05/2026,61.52 MB,✨ The Next Gen Airtable Alternative: No-Code Postgres,TypeScript,https://github.com/teableio/teable,61.52 MB
309,jotai,21157,711,21157,6,11/08/2020,13/05/2026,14.40 MB,👻 Primitive and flexible state management for React,TypeScript,https://github.com/pmndrs/jotai,14.40 MB
310,kibana,21086,8578,21086,14362,26/01/2013,14/05/2026,14.35 GB,Your window into all of your data,TypeScript,https://github.com/elastic/kibana,14.35 GB
311,winboat,20925,620,20925,331,04/04/2025,14/05/2026,16.61 MB,Run Windows apps on 🐧 Linux with ✨ seamless integration,TypeScript,https://github.com/TibixDev/winboat,16.61 MB
312,visx,20794,760,20794,145,15/03/2017,14/04/2026,16.18 MB,🐯 visx | visualization components,TypeScript,https://github.com/airbnb/visx,16.18 MB
313,pangolin,20761,680,20761,97,27/09/2024,15/05/2026,69.30 MB,Identity-aware VPN and tunneled reverse proxy for remote access based on WireGuard®.,TypeScript,https://github.com/fosrl/pangolin,69.30 MB
314,coze-studio,20760,3007,20760,502,26/06/2025,20/04/2026,73.80 MB,"An AI agent development platform with all-in-one visual tools, simplifying agent creation, debugging, and deployment like never before. Coze your way to AI Agent creation.",TypeScript,https://github.com/coze-dev/coze-studio,73.80 MB
315,n8n-mcp,20737,3385,20737,72,07/06/2025,14/05/2026,605.39 MB,A MCP for Claude Desktop / Claude Code / Windsurf / Cursor to build n8n workflows for you ,TypeScript,https://github.com/czlonkowski/n8n-mcp,605.39 MB
316,happy,20715,1705,20715,694,18/07/2025,14/05/2026,198.82 MB,"Mobile and Web client for Codex and Claude Code, with realtime voice, encryption and fully featured",TypeScript,https://github.com/slopus/happy,198.82 MB
317,deskreen,20660,1144,20660,20,08/08/2020,05/05/2026,10.97 MB,Deskreen turns any device with a web browser into a secondary screen for your computer. ⭐️ Star to support our work!,TypeScript,https://github.com/pavlobu/deskreen,10.97 MB
318,readest,20539,1175,20539,160,12/10/2024,14/05/2026,94.16 MB,"Readest is a modern, feature-rich ebook reader designed for avid readers offering seamless cross-platform access, powerful tools, and an intuitive interface to elevate your reading experience.",TypeScript,https://github.com/readest/readest,94.16 MB
319,xterm.js,20502,1882,20502,168,24/03/2014,14/05/2026,33.38 MB,A terminal for the web,TypeScript,https://github.com/xtermjs/xterm.js,33.38 MB
320,fullcalendar,20457,3713,20457,1116,22/11/2009,23/12/2025,31.75 MB,Full-sized drag & drop event calendar in JavaScript,TypeScript,https://github.com/fullcalendar/fullcalendar,31.75 MB
321,NemoClaw,20417,2662,20417,369,15/03/2026,15/05/2026,50.58 MB,Run OpenClaw more securely inside NVIDIA OpenShell with managed inference,TypeScript,https://github.com/NVIDIA/NemoClaw,50.58 MB
322,NativeBase,20393,2405,20393,379,15/04/2016,31/01/2026,69.35 MB,"Mobile-first, accessible components for React Native & Web to build consistent UI across Android, iOS and Web.",TypeScript,https://github.com/GeekyAnts/NativeBase,69.35 MB
323,bokeh,20377,4252,20377,875,26/03/2012,14/05/2026,377.74 MB,"Interactive Data Visualization in the browser, from  Python",TypeScript,https://github.com/bokeh/bokeh,377.74 MB
324,dyad,20343,2386,20343,261,11/04/2025,14/05/2026,33.32 MB,"Local, open-source AI app builder for power users ✨ v0 / Lovable / Replit / Bolt alternative 🌟 Star if you like it!",TypeScript,https://github.com/dyad-sh/dyad,33.32 MB
325,graphql-js,20318,2044,20318,134,30/06/2015,14/05/2026,30.08 MB,A reference implementation of GraphQL for JavaScript,TypeScript,https://github.com/graphql/graphql-js,30.08 MB
326,chatbot,20305,6569,20305,19,19/05/2023,17/04/2026,6.00 MB,"A full-featured, hackable Next.js AI chatbot built by Vercel",TypeScript,https://github.com/vercel/chatbot,6.00 MB
327,wenyan,20256,1102,20256,214,08/12/2019,20/10/2023,46.28 MB,文言文編程語言 A programming language for the ancient Chinese.,TypeScript,https://github.com/wenyan-lang/wenyan,46.28 MB
328,newsnow,20207,5660,20207,143,23/09/2024,27/02/2026,5.53 MB,Elegant reading of real-time and hottest news,TypeScript,https://github.com/ourongxing/newsnow,5.53 MB
329,docmost,20165,1280,20165,304,03/08/2023,14/05/2026,12.25 MB,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,TypeScript,https://github.com/docmost/docmost,12.25 MB
330,KaTeX,20066,1302,20066,411,05/07/2013,14/05/2026,92.84 MB,Fast math typesetting for the web.,TypeScript,https://github.com/KaTeX/KaTeX,92.84 MB
331,monkeytype,19993,3167,19993,135,14/05/2020,14/05/2026,149.72 MB,"The most customizable typing website with a minimalistic design and a ton of features. Test yourself in various modes, track your progress and improve your speed.",TypeScript,https://github.com/monkeytypegame/monkeytype,149.72 MB
332,fluentui,19987,2887,19987,743,06/06/2016,14/05/2026,815.69 MB,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",TypeScript,https://github.com/microsoft/fluentui,815.69 MB
333,web3.js,19933,5089,19933,144,30/09/2014,05/03/2025,133.87 MB,Collection of comprehensive TypeScript libraries for Interaction with the Ethereum JSON RPC API and utility functions.,TypeScript,https://github.com/web3/web3.js,133.87 MB
334,12-factor-agents,19803,1499,19803,20,30/03/2025,21/09/2025,44.42 MB,What are the principles we can use to build LLM-powered software that is actually good enough to put in the hands of production customers?,TypeScript,https://github.com/humanlayer/12-factor-agents,44.42 MB
335,ignite,19785,1528,19785,34,10/02/2016,30/04/2026,60.35 MB,"Infinite Red's battle-tested React Native project boilerplate, along with a CLI, component/model generators, and more! 9 years of continuous development and counting.",TypeScript,https://github.com/infinitered/ignite,60.35 MB
336,suna,19758,3408,19758,61,05/10/2024,13/05/2026,187.79 MB,The Autonomous Company Operating System,TypeScript,https://github.com/kortix-ai/suna,187.79 MB
337,apollo-client,19718,2698,19718,421,26/02/2016,13/05/2026,98.85 MB,"The industry-leading GraphQL client for TypeScript, JavaScript, React, Vue, Angular, and more. Apollo Client delivers powerful caching, intuitive APIs, and comprehensive developer tools to accelerate your app development.",TypeScript,https://github.com/apollographql/apollo-client,98.85 MB
338,rrweb,19564,1659,19564,406,06/10/2018,14/05/2026,11.48 MB,record and replay the web,TypeScript,https://github.com/rrweb-io/rrweb,11.48 MB
339,qinglong,19548,3249,19548,137,13/03/2021,05/05/2026,7.06 MB,"支持 Python3、JavaScript、Shell、Typescript 的定时任务管理平台（Timed task management platform supporting Python3, JavaScript, Shell, Typescript）",TypeScript,https://github.com/whyour/qinglong,7.06 MB
340,awesome-shadcn-ui,19532,1197,19532,8,05/02/2024,12/05/2026,1.82 MB,A curated list of awesome things related to shadcn/ui.,TypeScript,https://github.com/birobirobiro/awesome-shadcn-ui,1.82 MB
341,docs,19480,67056,19480,202,31/05/2019,14/05/2026,2.19 GB,The open-source repo for docs.github.com,TypeScript,https://github.com/github/docs,2.19 GB
342,super-productivity,19358,1685,19358,977,06/01/2017,14/05/2026,144.03 MB,"Super Productivity is an advanced todo list app with integrated Timeboxing and time tracking capabilities. It also comes with integrations for Jira, GitLab, GitHub and Open Project.",TypeScript,https://github.com/super-productivity/super-productivity,144.03 MB
343,kilocode,19291,2534,19291,1194,10/03/2025,14/05/2026,411.09 MB,"Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source coding agent.",TypeScript,https://github.com/Kilo-Org/kilocode,411.09 MB
344,taxonomy,19225,2721,19225,219,18/10/2022,20/04/2026,14.26 MB,"An open source application built using the new router, server components and everything new in Next.js 13.",TypeScript,https://github.com/shadcn-ui/taxonomy,14.26 MB
345,Kap,19219,877,19219,255,10/08/2016,12/11/2024,24.05 MB,An open-source screen recorder built with web technology,TypeScript,https://github.com/wulkano/Kap,24.05 MB
346,react-email,19182,1042,19182,72,19/09/2022,14/05/2026,170.21 MB,💌 Build and send emails using React,TypeScript,https://github.com/resend/react-email,170.21 MB
347,catppuccin,19152,354,19152,105,06/11/2021,02/05/2026,11.77 MB,😸 Soothing pastel theme for the high-spirited!,TypeScript,https://github.com/catppuccin/catppuccin,11.77 MB
348,tfjs,19117,2024,19117,686,05/03/2018,12/05/2026,170.80 MB,A WebGL accelerated JavaScript library for training and deploying ML models.,TypeScript,https://github.com/tensorflow/tfjs,170.80 MB
349,upterm,19097,609,19097,220,22/03/2015,20/05/2019,7.63 MB,A terminal emulator for the 21st century.,TypeScript,https://github.com/railsware/upterm,7.63 MB
350,ralph,19074,1894,19074,73,07/01/2026,02/02/2026,4.59 MB,Ralph is an autonomous AI agent loop that runs repeatedly until all PRD items are complete. ,TypeScript,https://github.com/snarktank/ralph,4.59 MB
351,reselect,19039,659,19039,45,01/07/2015,26/09/2025,5.96 MB,Selector library for Redux,TypeScript,https://github.com/reduxjs/reselect,5.96 MB
352,egg,18999,1812,18999,416,18/06/2016,12/05/2026,27.42 MB,🥚🥚🥚🥚 Born to build better enterprise frameworks and apps with Node.js & Koa. https://307.run/eggcode,TypeScript,https://github.com/eggjs/egg,27.42 MB
353,Cap,18955,1528,18955,453,17/11/2023,14/05/2026,328.06 MB,"Open source Loom alternative. Beautiful, shareable screen recordings.",TypeScript,https://github.com/CapSoftware/Cap,328.06 MB
354,core,18912,673,18912,7,15/08/2015,26/04/2026,6.12 MB,"AdonisJS is a TypeScript-first web framework for building web apps and API servers. It comes with support for testing, modern tooling, an ecosystem of official packages, and more.",TypeScript,https://github.com/adonisjs/core,6.12 MB
