Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
28,uBlock,65408,4159,65408,17,01/04/2015,11/06/2026,160.30 MB,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,JavaScript,https://github.com/gorhill/uBlock,160.30 MB
29,get-shit-done,64145,5460,64145,6,14/12/2025,31/05/2026,19.81 MB,"A light-weight and powerful meta-prompting, context engineering and spec-driven development system for Claude Code by TÂCHES.",JavaScript,https://github.com/gsd-build/get-shit-done,19.81 MB
30,resume.github.com,62864,1369,62864,76,06/02/2011,15/02/2023,411.00 KB,Resumes generated using the GitHub informations,JavaScript,https://github.com/resume/resume.github.com,411.00 KB
31,drawio-desktop,61558,5694,61558,71,25/05/2017,05/06/2026,3.03 MB,Official electron build of draw.io,JavaScript,https://github.com/jgraph/drawio-desktop,3.03 MB
32,anything-llm,61456,6682,61456,329,04/06/2023,11/06/2026,59.37 MB,Stop renting your intelligence. Own it with AnythingLLM. Everything you need for a powerful local-first agent experience ,JavaScript,https://github.com/Mintplex-Labs/anything-llm,59.37 MB
33,lodash,61229,7172,61229,152,07/04/2012,08/05/2026,48.61 MB,"A modern JavaScript utility library delivering modularity, performance, & extras.",JavaScript,https://github.com/lodash/lodash,48.61 MB
34,atom,60798,17220,60798,994,20/01/2012,03/01/2023,322.84 MB,:atom: The hackable text editor,JavaScript,https://github.com/atom/atom,322.84 MB
35,markdown-here,60208,11055,60208,318,13/05/2012,22/08/2025,17.56 MB,"Google Chrome, Firefox, and Thunderbird extension that lets you write email in Markdown and render it before sending.",JavaScript,https://github.com/adam-p/markdown-here,17.56 MB
36,jquery,59832,20412,59832,94,03/04/2009,10/06/2026,35.29 MB,jQuery JavaScript Library,JavaScript,https://github.com/jquery/jquery,35.29 MB
37,angular.js,58605,27104,58605,461,06/01/2010,12/04/2024,99.41 MB,AngularJS - HTML enhanced for web apps!,JavaScript,https://github.com/angular/angular.js,99.41 MB
38,html5-boilerplate,57491,12293,57491,31,24/01/2010,22/05/2026,22.24 MB,"A professional front-end template for building fast, robust, and adaptable web apps or sites.",JavaScript,https://github.com/h5bp/html5-boilerplate,22.24 MB
39,DeepLearning-500-questions,57428,15919,57428,120,27/06/2018,26/06/2024,202.22 MB,深度学习500问，以问答形式对常用的概率知识、线性代数、机器学习、深度学习、计算机视觉等热点问题进行阐述，以帮助自己及有需要的读者。 全书分为18个章节，50余万字。由于水平有限，书中不妥之处恳请广大读者批评指正。   未完待续............ 如有意合作，联系scutjy2015@163.com                     版权所有，违权必究       Tan 2018.06,JavaScript,https://github.com/scutan90/DeepLearning-500-questions,202.22 MB
40,gatsby,55933,10170,55933,391,21/05/2015,12/06/2026,1.10 GB,"React-based framework with performance, scalability, and security built in.",JavaScript,https://github.com/gatsbyjs/gatsby,1.10 GB
41,leetcode,55758,9410,55758,10,30/03/2018,16/07/2025,123.64 MB,LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。),JavaScript,https://github.com/azl397985856/leetcode,123.64 MB
42,Ghost,53879,11704,53879,188,04/05/2013,12/06/2026,480.33 MB,"Independent technology for modern publishing, memberships, subscriptions and newsletters.",JavaScript,https://github.com/TryGhost/Ghost,480.33 MB
43,pdf.js,53434,10629,53434,429,26/04/2011,11/06/2026,187.41 MB,PDF Reader in JavaScript,JavaScript,https://github.com/mozilla/pdf.js,187.41 MB
44,career-ops,52802,10578,52802,111,04/04/2026,11/06/2026,29.43 MB,"AI-powered job search system built on Claude Code. 14 skill modes, Go dashboard, PDF generation, batch processing.",JavaScript,https://github.com/santifer/career-ops,29.43 MB
45,prettier,51972,4739,51972,1404,29/11/2016,11/06/2026,169.01 MB,Prettier is an opinionated code formatter.,JavaScript,https://github.com/prettier/prettier,169.01 MB
46,Motrix,51937,4884,51937,779,18/12/2018,11/07/2024,68.17 MB,A full-featured download manager.,JavaScript,https://github.com/agalwood/Motrix,68.17 MB
47,chinese-poetry,51770,10436,51770,135,02/09/2016,06/05/2026,221.88 MB,"The most comprehensive database of Chinese poetry 🧶最全中华古诗词数据库,  唐宋两朝近一万四千古诗人,  接近5.5万首唐诗加26万宋诗.  两宋时期1564位词人，21050首词。",JavaScript,https://github.com/chinese-poetry/chinese-poetry,221.88 MB
48,Semantic-UI,51066,4872,51066,1071,08/04/2013,27/11/2024,110.55 MB,Semantic is a UI component framework based around useful principles from natural language.,JavaScript,https://github.com/Semantic-Org/Semantic-UI,110.55 MB
49,hiring-without-whiteboards,50852,3897,50852,9,15/03/2017,06/06/2026,3.56 MB,⭐️  Companies that don't have a broken hiring process,JavaScript,https://github.com/poteto/hiring-without-whiteboards,3.56 MB
50,hacker-scripts,49556,6643,49556,70,21/11/2015,23/10/2023,105.00 KB,Based on a true story,JavaScript,https://github.com/NARKOZ/hacker-scripts,105.00 KB
51,BMAD-METHOD,48973,5681,48973,61,13/04/2025,11/06/2026,44.77 MB,Breakthrough Method for Agile Ai Driven Development,JavaScript,https://github.com/bmad-code-org/BMAD-METHOD,44.77 MB
52,dayjs,48651,2440,48651,1270,10/04/2018,29/05/2026,5.99 MB,⏰ Day.js 2kB immutable date-time library alternative to Moment.js with the same modern API,JavaScript,https://github.com/iamkun/dayjs,5.99 MB
53,algorithm-visualizer,48559,7582,48559,79,15/05/2016,09/06/2024,20.69 MB,:fireworks:Interactive Online Platform that Visualizes Algorithms from Code,JavaScript,https://github.com/algorithm-visualizer/algorithm-visualizer,20.69 MB
54,htmx,48185,1602,48185,660,13/04/2020,11/06/2026,319.44 MB,</> htmx - high power tools for HTML,JavaScript,https://github.com/bigskysoftware/htmx,319.44 MB
55,moment,47970,6988,47970,299,01/03/2011,14/08/2024,21.67 MB,"Parse, validate, manipulate, and display dates in javascript.",JavaScript,https://github.com/moment/moment,21.67 MB
56,serverless,46919,5730,46919,1221,21/04/2015,10/06/2026,109.48 MB,"⚡ Serverless Framework – Effortlessly build apps that auto-scale, incur zero costs when idle, and require minimal maintenance using AWS Lambda and other managed cloud services.",JavaScript,https://github.com/serverless/serverless,109.48 MB
57,30-Days-Of-JavaScript,46447,10438,46447,368,23/12/2019,06/12/2025,122.06 MB,"30 days of JavaScript programming challenge is a step-by-step guide to learn JavaScript programming language in 30 days. This challenge may take more than 100 days,  please just follow your own pace. These videos may help too: https://www.youtube.com/channel/UC7PNRuno1rzYPb1xLa4yktw",JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,122.06 MB
58,monaco-editor,46169,4077,46169,828,07/06/2016,10/06/2026,136.24 MB,A browser based code editor,JavaScript,https://github.com/microsoft/monaco-editor,136.24 MB
59,awesome-cheatsheets,46001,6712,46001,139,09/11/2017,12/04/2026,8.68 MB,"👩‍💻👨‍💻 Awesome cheatsheets for popular programming languages, frameworks and development tools. They include everything you should know in one single file.",JavaScript,https://github.com/LeCoupa/awesome-cheatsheets,8.68 MB
60,zx,45530,1268,45530,51,05/05/2021,11/06/2026,3.86 MB,A tool for writing better scripts,JavaScript,https://github.com/google/zx,3.86 MB
61,Leaflet,45181,6133,45181,545,22/09/2010,08/06/2026,58.60 MB,🍃 JavaScript library for mobile-friendly interactive maps 🇺🇦,JavaScript,https://github.com/Leaflet/Leaflet,58.60 MB
62,edex-ui,44857,3124,44857,6,28/01/2017,19/10/2021,30.84 MB,"A cross-platform, customizable science fiction terminal emulator with advanced monitoring & touchscreen support.",JavaScript,https://github.com/GitSquared/edex-ui,30.84 MB
63,bruno,44838,2568,44838,1711,27/09/2022,11/06/2026,49.89 MB,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia),JavaScript,https://github.com/usebruno/bruno,49.89 MB
64,meteor,44773,5248,44773,394,19/01/2012,11/06/2026,143.32 MB,"Meteor, the JavaScript App Platform",JavaScript,https://github.com/meteor/meteor,143.32 MB
65,reactjs-interview-questions,44638,10369,44638,15,31/05/2018,27/04/2026,6.55 MB,List of top 500 ReactJS Interview Questions & Answers....Coding exercise questions are coming soon!!,JavaScript,https://github.com/sudheerj/reactjs-interview-questions,6.55 MB
66,parcel,44028,2280,44028,597,07/08/2017,07/06/2026,63.15 MB,The zero configuration build tool for the web. 📦🚀,JavaScript,https://github.com/parcel-bundler/parcel,63.15 MB
67,EasySpider,43965,5341,43965,267,18/07/2020,22/05/2026,147.80 MB,A visual no-code/code-free web crawler/spider易采集：一个可视化浏览器自动化测试/数据采集/网页爬虫软件，可以无代码图形化的设计和执行爬虫任务。别名：ServiceWrapper面向Web应用的智能化服务封装系统。,JavaScript,https://github.com/NaiboWang/EasySpider,147.80 MB
68,pm2,43202,2712,43202,1082,21/05/2013,21/05/2026,13.70 MB,Node.js Production Process Manager with a built-in Load Balancer.,JavaScript,https://github.com/Unitech/pm2,13.70 MB
69,desktop,42759,1556,42759,510,28/03/2024,11/06/2026,5.63 GB,Welcome to a calmer internet,JavaScript,https://github.com/zen-browser/desktop,5.63 GB
70,swiper,41849,9657,41849,249,14/03/2012,29/05/2026,82.54 MB,Most modern mobile touch slider with hardware accelerated transitions,JavaScript,https://github.com/nolimits4web/swiper,82.54 MB
71,system_prompts_leaks,41692,6896,41692,26,03/05/2025,11/06/2026,6.53 MB,"Extracted system prompts from Anthropic - Claude Fable 5, Opus 4.8, Claude Code, Claude Design. OpenAI - ChatGPT 5.5 Thinking, GPT 5.5 Instant, Codex. Google - Gemini 3.5 Flash, 3.1 Pro, Antigravity. xAI - Grok, Cursor, Copilot, VS Code, Perplexity, and more. Updated regularly.",JavaScript,https://github.com/asgeirtj/system_prompts_leaks,6.53 MB
72,yarn,41505,2723,41505,2056,19/01/2016,12/05/2026,116.97 MB,The 1.x line is frozen - features and bugfixes now happen on https://github.com/yarnpkg/berry,JavaScript,https://github.com/yarnpkg/yarn,116.97 MB
73,nw.js,41184,3854,41184,897,04/01/2012,26/05/2026,133.22 MB,Call all Node.js modules directly from DOM/WebWorker and enable a new way of writing applications with all Web technologies.,JavaScript,https://github.com/nwjs/nw.js,133.22 MB
74,react-bits,40806,1867,40806,3,06/08/2024,10/06/2026,63.19 MB,"An open source collection of animated, interactive & fully customizable React components for building memorable websites.",JavaScript,https://github.com/DavidHDev/react-bits,63.19 MB
75,remote-jobs,40464,3945,40464,12,13/10/2015,05/06/2026,13.43 MB,Source for remoteintech.company — a community-maintained directory of remote-friendly tech companies,JavaScript,https://github.com/remoteintech/remote-jobs,13.43 MB
76,Awesome-Design-Tools,40209,2278,40209,159,12/02/2019,28/07/2024,18.77 MB,The best design tools and plugins for everything 👉,JavaScript,https://github.com/goabstract/Awesome-Design-Tools,18.77 MB
77,awesome-cursorrules,39964,3413,39964,19,16/09/2024,30/05/2026,2.87 MB,📄  Configuration files that enhance Cursor AI editor experience with custom rules and behaviors,JavaScript,https://github.com/PatrickJS/awesome-cursorrules,2.87 MB
78,video.js,39790,7500,39790,660,14/05/2010,11/03/2026,124.85 MB,Video.js - open source HTML5 video player,JavaScript,https://github.com/videojs/video.js,124.85 MB
79,phaser,39757,7144,39757,110,12/04/2013,10/06/2026,468.42 MB,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering.",JavaScript,https://github.com/phaserjs/phaser,468.42 MB
80,materialize,38864,4631,38864,793,12/09/2014,13/04/2026,161.69 MB,"Materialize, a CSS Framework based on Material Design",JavaScript,https://github.com/Dogfalo/materialize,161.69 MB
81,preact,38690,2036,38690,149,11/09/2015,11/06/2026,18.73 MB,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.,JavaScript,https://github.com/preactjs/preact,18.73 MB
82,impress.js,38182,6591,38182,59,28/12/2011,24/01/2026,4.29 MB,It's a presentation framework based on the power of CSS3 transforms and transitions in modern browsers and inspired by the idea behind prezi.com.,JavaScript,https://github.com/impress/impress.js,4.29 MB
83,tesseract.js,38133,2363,38133,45,24/06/2015,17/05/2026,106.71 MB,Pure Javascript OCR for more than 100 Languages 📖🎉🖥,JavaScript,https://github.com/naptha/tesseract.js,106.71 MB
84,ToolJet,38009,5110,38009,987,30/03/2021,11/06/2026,1.58 GB,"ToolJet is the open-source foundation of ToolJet AI - the enterprise app generation platform for building internal tools, dashboard, business applications, workflows and AI agents 🚀",JavaScript,https://github.com/ToolJet/ToolJet,1.58 GB
85,wtfjs,37629,2695,37629,45,14/07/2017,18/03/2025,1.47 MB,🤪 A list of funny and tricky JavaScript examples,JavaScript,https://github.com/denysdovhan/wtfjs,1.47 MB
86,impeccable,37558,2054,37558,31,16/11/2025,11/06/2026,55.55 MB,The design language that makes your AI harness better at design.,JavaScript,https://github.com/pbakaus/impeccable,55.55 MB
87,drawdb,37350,3029,37350,217,16/07/2023,11/06/2026,6.75 MB,"Free, simple, and intuitive online database diagram editor and SQL generator.",JavaScript,https://github.com/drawdb-io/drawdb,6.75 MB
88,marked,36880,3542,36880,8,24/07/2011,11/06/2026,10.39 MB,A markdown parser and compiler. Built for speed.,JavaScript,https://github.com/markedjs/marked,10.39 MB
89,fastify,36456,2727,36456,141,28/09/2016,11/06/2026,10.11 MB,"Fast and low overhead web framework, for Node.js",JavaScript,https://github.com/fastify/fastify,10.11 MB
90,carbon,36033,1972,36033,82,16/06/2017,10/02/2026,20.56 MB,:black_heart: Create and share beautiful images of your source code,JavaScript,https://github.com/carbon-app/carbon,20.56 MB
91,koa,35711,3235,35711,33,20/07/2013,11/06/2026,3.80 MB,Expressive middleware for node.js using ES2017 async functions,JavaScript,https://github.com/koajs/koa,3.80 MB
92,awesome-react-native,35685,4019,35685,129,26/03/2015,05/07/2024,5.13 MB,"Awesome React Native components, news, tools, and learning material!",JavaScript,https://github.com/jondot/awesome-react-native,5.13 MB
93,fullPage.js,35435,7130,35435,127,20/09/2013,17/03/2026,16.72 MB,fullPage plugin by Alvaro Trigo. Create full screen pages fast and simple,JavaScript,https://github.com/alvarotrigo/fullPage.js,16.72 MB
94,hackathon-starter,35223,8162,35223,4,13/11/2013,11/06/2026,16.35 MB,A boilerplate for Node.js web applications,JavaScript,https://github.com/sahat/hackathon-starter,16.35 MB
95,How-To-Ask-Questions-The-Smart-Way,35212,5828,35212,11,28/03/2015,01/01/2025,380.00 KB,本文原文由知名 Hacker Eric S. Raymond 所撰寫，教你如何正確的提出技術問題並獲得你滿意的答案。,JavaScript,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,380.00 KB
96,husky,35140,1086,35140,105,23/06/2014,19/03/2026,4.73 MB,Git hooks made easy 🐶 woof!,JavaScript,https://github.com/typicode/husky,4.73 MB
97,CyberChef,35075,3994,35075,634,28/11/2016,11/06/2026,87.25 MB,"The Cyber Swiss Army Knife - a web app for encryption, encoding, compression and data analysis",JavaScript,https://github.com/gchq/CyberChef,87.25 MB
98,one-api,34852,6615,34852,1012,22/04/2023,09/01/2026,15.59 MB,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI.",JavaScript,https://github.com/songquanpeng/one-api,15.59 MB
99,AnotherRedisDesktopManager,34408,2706,34408,183,08/01/2019,16/10/2025,5.40 MB,"🚀🚀🚀A faster, better and more stable Redis desktop manager [GUI client], compatible with Linux, Windows, Mac.",JavaScript,https://github.com/qishibo/AnotherRedisDesktopManager,5.40 MB
100,JavaScript,34184,5853,34184,207,13/07/2017,07/03/2026,2.94 MB,"Algorithms and Data Structures implemented in JavaScript for beginners, following best practices.",JavaScript,https://github.com/TheAlgorithms/JavaScript,2.94 MB
101,clipboard.js,34141,3912,34141,15,18/09/2015,12/02/2026,3.55 MB,:scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:,JavaScript,https://github.com/zenorocha/clipboard.js,3.55 MB
102,react-beautiful-dnd,33987,2715,33987,643,09/08/2017,18/08/2025,14.46 MB,Beautiful and accessible drag and drop for lists with React,JavaScript,https://github.com/atlassian/react-beautiful-dnd,14.46 MB
103,learnGitBranching,33593,5987,33593,61,13/08/2012,10/06/2026,61.70 MB,An interactive git visualization and tutorial. Aspiring students of git can use this app to educate and challenge themselves towards mastery of git!,JavaScript,https://github.com/pcottle/learnGitBranching,61.70 MB
104,netron,33062,3127,33062,18,26/12/2010,10/06/2026,95.80 MB,"Visualizer for neural network, deep learning and machine learning models",JavaScript,https://github.com/lutzroeder/netron,95.80 MB
105,brackets,33039,7475,33039,2778,07/12/2011,12/06/2022,90.79 MB,"An open source code editor for the web, written in JavaScript, HTML and CSS.",JavaScript,https://github.com/adobe/brackets,90.79 MB
106,gulp,32963,4147,32963,34,04/07/2013,09/02/2026,1.09 MB,A toolkit to automate & enhance your workflow,JavaScript,https://github.com/gulpjs/gulp,1.09 MB
107,marketingskills,32940,5406,32940,28,15/01/2026,10/06/2026,2.01 MB,"Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.",JavaScript,https://github.com/coreyhaines31/marketingskills,2.01 MB
108,sharp,32326,1417,32326,110,19/08/2013,11/06/2026,58.80 MB,"High performance Node.js image processing, the fastest module to resize JPEG, PNG, WebP, AVIF and TIFF images. Uses the libvips library.",JavaScript,https://github.com/lovell/sharp,58.80 MB
109,lottie-web,31902,2927,31902,848,20/02/2015,01/09/2025,349.74 MB,"Render After Effects animations natively on Web, Android and iOS, and React Native. http://airbnb.io/lottie/",JavaScript,https://github.com/airbnb/lottie-web,349.74 MB
110,docsify,31277,5811,31277,103,20/11/2016,10/06/2026,30.63 MB,🃏 A magical documentation site generator.,JavaScript,https://github.com/docsifyjs/docsify,30.63 MB
111,jsPDF,31226,4801,31226,119,06/12/2009,27/05/2026,139.37 MB,Client-side JavaScript PDF generation for everyone.,JavaScript,https://github.com/parallax/jsPDF,139.37 MB
112,Sortable,31136,3731,31136,522,19/12/2013,24/03/2026,2.71 MB,Reorderable drag-and-drop lists for modern browsers and touch devices. No jQuery or framework required.,JavaScript,https://github.com/SortableJS/Sortable,2.71 MB
113,AI-Expert-Roadmap,31080,2579,31080,19,24/10/2020,12/09/2025,414.00 KB,Roadmap to becoming an Artificial Intelligence Expert in 2022,JavaScript,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,414.00 KB
114,weekly,30994,3259,30994,9,20/03/2017,09/09/2024,8.61 MB,前端精读周刊。帮你理解最前沿、实用的技术。,JavaScript,https://github.com/ascoders/weekly,8.61 MB
115,webtorrent,30990,2790,30990,69,15/10/2013,11/06/2026,51.73 MB,⚡️ Streaming torrent client for the web,JavaScript,https://github.com/webtorrent/webtorrent,51.73 MB
116,homepage,30631,1955,30631,0,24/08/2022,11/06/2026,52.28 MB,A highly customizable homepage (or startpage / application dashboard) with Docker and service API integrations.,JavaScript,https://github.com/gethomepage/homepage,52.28 MB
117,layui,30540,7388,30540,29,22/09/2015,10/06/2026,31.59 MB,一套遵循浏览器原生态开发模式的 Web UI 组件库。,JavaScript,https://github.com/layui/layui,31.59 MB
118,lighthouse,30337,9725,30337,414,08/03/2016,10/06/2026,359.65 MB,"Automated auditing, performance metrics, and best practices for the web.",JavaScript,https://github.com/GoogleChrome/lighthouse,359.65 MB
119,particles.js,30210,4828,30210,368,06/09/2014,28/03/2024,158.00 KB,A lightweight JavaScript library for creating particles,JavaScript,https://github.com/VincentGarreau/particles.js,158.00 KB
120,plyr,29846,3110,29846,932,14/02/2015,03/01/2026,64.77 MB,"A simple HTML5, YouTube and Vimeo player",JavaScript,https://github.com/sampotts/plyr,64.77 MB
121,500lines,29584,5828,29584,59,04/11/2013,19/08/2023,58.84 MB,500 Lines or Less,JavaScript,https://github.com/aosabook/500lines,58.84 MB
122,vue-cli,29577,6259,29577,1072,26/12/2015,21/08/2025,30.40 MB,🛠️ webpack-based tooling for Vue.js Development,JavaScript,https://github.com/vuejs/vue-cli,30.40 MB
123,react-boilerplate,29492,6034,29492,130,18/02/2015,23/03/2023,8.73 MB,"🔥 A highly scalable, offline-first foundation with the best developer experience and a focus on performance and best practices.",JavaScript,https://github.com/react-boilerplate/react-boilerplate,8.73 MB
124,project-guidelines,29457,3160,29457,16,30/06/2017,09/12/2024,507.00 KB,A set of best practices for JavaScript projects,JavaScript,https://github.com/elsewhencode/project-guidelines,507.00 KB
125,standard,29431,2306,29431,128,27/01/2015,11/07/2025,3.66 MB,"🌟 JavaScript Style Guide, with linter & automatic code fixer",JavaScript,https://github.com/standard/standard,3.66 MB
126,SillyTavern,29226,5527,29226,477,09/02/2023,20/05/2026,209.62 MB,LLM Frontend for Power Users.,JavaScript,https://github.com/SillyTavern/SillyTavern,209.62 MB
127,immer,28949,871,28949,54,29/12/2017,10/06/2026,7.07 MB,Create the next immutable state by mutating the current one,JavaScript,https://github.com/immerjs/immer,7.07 MB
128,todomvc,28928,13745,28928,72,03/06/2011,06/06/2026,76.40 MB,"Helping you select a JavaScript framework - Todo apps for React.js, Angular, Vue and many more",JavaScript,https://github.com/tastejs/todomvc,76.40 MB
129,swagger-ui,28836,9269,28836,1461,15/07/2011,10/06/2026,624.03 MB,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",JavaScript,https://github.com/swagger-api/swagger-ui,624.03 MB
130,awesome-vscode,28728,1387,28728,109,07/02/2016,21/06/2024,10.27 MB,🎨 A curated list of delightful VS Code packages and resources.,JavaScript,https://github.com/viatsko/awesome-vscode,10.27 MB
131,slick,28576,5766,28576,1337,24/03/2014,11/03/2026,3.68 MB,the last carousel you'll ever need,JavaScript,https://github.com/kenwheeler/slick,3.68 MB
132,the-super-tiny-compiler,28525,2868,28525,16,11/03/2016,19/02/2024,41.00 KB,:snowman: Possibly the smallest compiler ever,JavaScript,https://github.com/jamiebuilds/the-super-tiny-compiler,41.00 KB
133,vuex,28346,9462,28346,141,16/07/2015,25/09/2024,16.19 MB,🗃️ Centralized State Management for Vue.js.,JavaScript,https://github.com/vuejs/vuex,16.19 MB
134,Clash-for-Windows_Chinese,28310,3211,28310,2,19/04/2021,26/06/2025,84.66 MB,"clash for windows汉化版. 提供clash for windows的汉化版, 汉化补丁及汉化版安装程序",JavaScript,https://github.com/Z-Siqi/Clash-for-Windows_Chinese,84.66 MB
